"Id","SalePrice"
1461,119655.179233086
1462,161608.645750037
1463,179498.638247328
1464,196878.195481597
1465,194190.031566222
1466,166481.402403397
1467,173890.240274776
1468,163019.172195359
1469,189740.371228423
1470,119714.903999636
1471,186343.743179188
1472,96876.8408519586
1473,95140.5382256079
1474,147439.816823599
1475,111512.586743091
1476,365740.246367461
1477,245792.652115661
1478,293387.369751023
1479,286316.376500247
1480,490841.92111061
1481,330981.340644719
1482,212161.824808207
1483,174078.109432833
1484,159612.468989851
1485,189400.94318171
1486,194680.233197558
1487,346769.55805591
1488,236509.711521787
1489,190420.132638407
1490,236205.519590546
1491,187823.650425215
1492,89773.5574876184
1493,178260.858333754
1494,297598.228787275
1495,295328.914458508
1496,232661.007492095
1497,176292.435061498
1498,163466.372058312
1499,157510.192675676
1500,155290.624889929
1501,176578.66082163
1502,146865.771971515
1503,277839.882437886
1504,239475.841359261
1505,224789.580260887
1506,193800.104216448
1507,245073.393287741
1508,196829.136342374
1509,165665.043099751
1510,141274.920473884
1511,147522.509615669
1512,170794.49514061
1513,142008.951863792
1514,150972.542530331
1515,189871.60661034
1516,153788.265239289
1517,173839.442871975
1518,134579.168605984
1519,207169.339084944
1520,129835.489262594
1521,132192.459538739
1522,177599.749770811
1523,111648.132121133
1524,127082.715374982
1525,121528.920916419
1526,106411.376296605
1527,106468.51174326
1528,145271.892396102
1529,145582.295551649
1530,176956.206363841
1531,105926.000010801
1532,98862.9279066105
1533,149962.509531113
1534,124196.672869574
1535,152155.095324283
1536,110471.574364493
1537,60381.5177990758
1538,146090.707045092
1539,187109.846928976
1540,90292.9261030384
1541,140515.813360527
1542,134501.036393125
1543,187540.630729501
1544,82469.406815963
1545,103536.025232457
1546,129094.2301904
1547,125110.927643737
1548,130275.144294833
1549,114091.754400763
1550,128471.377753089
1551,111597.052242648
1552,132013.889073172
1553,149963.272463203
1554,116343.72587264
1555,166464.800104069
1556,87918.9982599333
1557,97379.0986690749
1558,98000.7245104758
1559,78608.2875964898
1560,133874.822760781
1561,126543.822116308
1562,129388.088316913
1563,118451.506060665
1564,153887.068200848
1565,143587.67213842
1566,236591.3952308
1567,74795.3870972025
1568,235675.774859654
1569,134268.197166105
1570,139533.710633127
1571,124059.185928511
1572,144436.131615053
1573,227326.980941842
1574,115469.427740218
1575,221611.990878229
1576,238815.262751935
1577,178599.534312844
1578,143822.899660337
1579,146307.362950511
1580,193040.616351941
1581,159501.381168909
1582,124979.726720499
1583,293388.898140976
1584,217300.014335818
1585,136324.450331793
1586,65535.4007952749
1587,99827.7579272024
1588,155945.769833428
1589,91505.5713865963
1590,134163.682323604
1591,95114.3489471732
1592,121429.277882692
1593,124617.186947628
1594,123375.140515617
1595,107904.659891521
1596,228274.524138338
1597,195774.046710937
1598,221622.484589728
1599,164269.384757785
1600,156672.972508185
1601,65468.05977114
1602,116277.199827344
1603,89100.6771366098
1604,272997.24471839
1605,240898.738253877
