"Id","SalePrice"
1461,118157.848293291
1462,157296.755117802
1463,174805.732340192
1464,188795.811585977
1465,194069.075221984
1466,162228.264972494
1467,167246.691647987
1468,156999.338815392
1469,189407.243186731
1470,116932.137041511
1471,181662.559573845
1472,95840.7853913682
1473,94075.1637356418
1474,144221.583931697
1475,112307.589552772
1476,351454.629939875
1477,240640.828599345
1478,292055.029701685
1479,288938.794094601
1480,464623.918044577
1481,323948.24539494
1482,209585.866312985
1483,173095.934976607
1484,158520.802219413
1485,189744.312141651
1486,191474.361767495
1487,335065.661910521
1488,234680.612744722
1489,184016.21284987
1490,229120.825904081
1491,188704.98309566
1492,90778.6122838971
1493,174126.384523901
1494,293965.794098124
1495,293669.60058255
1496,225954.521625459
1497,175059.846864033
1498,161249.226653722
1499,156366.563296724
1500,150655.457632633
1501,171352.109676897
1502,146186.410415489
1503,270944.727140516
1504,233919.595617011
1505,219568.105177996
1506,189138.314658365
1507,236003.182341923
1508,194449.454668082
1509,160647.179977185
1510,138430.864769252
1511,144269.588326141
1512,168030.715068187
1513,142304.684636435
1514,151611.574148147
1515,188193.039878374
1516,153520.237691376
1517,170102.770970578
1518,134737.519429095
1519,201967.108182887
1520,127000.410193827
1521,129147.555903862
1522,174391.461355232
1523,109843.84382356
1524,125343.722300322
1525,119296.962182926
1526,109153.50518671
1527,105542.112789364
1528,141833.884403841
1529,141065.848081566
1530,174144.995008568
1531,106046.222671284
1532,99285.2140219378
1533,145944.392959361
1534,121155.750463827
1535,149283.445203437
1536,110332.910475994
1537,62298.6258542275
1538,146034.623792132
1539,185540.908478798
1540,89966.1087315832
1541,136783.876989603
1542,132968.362741047
1543,179311.342424409
1544,82438.6940624456
1545,103133.43813522
1546,125525.584051184
1547,122636.145439499
1548,125354.53814026
1549,110988.98590403
1550,126665.66772379
1551,111185.298778642
1552,127474.840966821
1553,144568.354211066
1554,115106.109114299
1555,164518.212471554
1556,86771.1832594941
1557,97651.5943517118
1558,96421.4190162877
1559,78432.0184127816
1560,131866.600205209
1561,122626.362808329
1562,126737.521756153
1563,116061.302235169
1564,149756.636840649
1565,140689.081914815
1566,233923.674551132
1567,74844.7375701205
1568,228067.93887212
1569,131310.284921933
1570,136684.578058505
1571,121229.569596877
1572,140085.898901691
1573,222708.749092673
1574,113860.113779032
1575,219206.70240529
1576,229490.129358757
1577,173530.748887618
1578,142728.636471055
1579,142191.431019604
1580,188993.460999758
1581,156920.418289613
1582,123190.082887939
1583,284729.587296678
1584,212452.448229685
1585,134343.620951885
1586,65140.3706783939
1587,99185.0564448028
1588,149372.642996525
1589,90706.2903191488
1590,131181.475647064
1591,94143.3963636825
1592,119841.092020475
1593,121497.427717134
1594,120435.614700427
1595,106926.271764226
1596,221459.05336298
1597,190293.944030159
1598,220657.220987639
1599,163917.903953682
1600,158032.607587085
1601,65535.8794297502
1602,114814.104546298
1603,88609.8000939555
1604,266102.632257488
1605,238428.257367651
1606,166677.891204357
1607,176594.360721051
1608,214906.303628512
1609,178342.473287471
1610,147943.59308228
1611,142695.986270659
1612,168109.917195971
1613,163573.724870864
1614,122775.68223938
1615,90439.7689978757
1616,78432.3776305401
1617,92695.9145676099
1618,124378.160281398
1619,136061.758217004
1620,146454.857209007
1621,137496.340403444
1622,137456.523590548
1623,254751.372676024
1624,209636.048876665
1625,118272.918222174
1626,166884.064992603
1627,184836.427202277
1628,268761.528133035
1629,176920.989782268
1630,337720.566734483
1631,224117.460204319
1632,241978.224456269
1633,169344.955958221
1634,178334.231243891
1635,170038.897434578
1636,147832.50284766
1637,193404.080701968
1638,181090.285054557
1639,180573.948299191
1640,246442.168872651
1641,178467.346886607
1642,239137.448645499
1643,212347.265621149
1644,231089.18613416
1645,190374.228365444
1646,155674.141182703
1647,159709.335966425
1648,126100.666900431
1649,139465.545976098
1650,109520.000591109
1651,121617.383171524
1652,98056.6121099894
1653,99547.4028076711
1654,143505.486710362
1655,134917.868879378
1656,138871.054796623
1657,146288.898965194
1658,144217.919797892
1659,118339.371132916
1660,150591.202517924
1661,424939.017038456
1662,379882.189095498
1663,367159.40005404
1664,471340.737185027
1665,300760.663000478
1666,316897.092437185
1667,380245.11636601
1668,334346.080396227
1669,294829.713918798
1670,335879.186151844
1671,258079.713614048
1672,407018.094550571
1673,283106.440325437
1674,236857.796361107
1675,189015.500489999
1676,185732.640580787
1677,214950.770909997
1678,423907.35407975
1679,380647.504812929
1680,321707.147164503
1681,243847.603007141
1682,306183.668530761
1683,183715.896290563
1684,175614.012069626
1685,169260.258671425
1686,166128.389864378
1687,169185.740713795
1688,187030.822552037
1689,192008.565903286
1690,195869.423048152
1691,183881.289579032
1692,259920.980052854
1693,167911.677848101
1694,176153.716123735
1695,159102.883756803
1696,263125.85801603
1697,165105.301532153
1698,341965.004254886
1699,310808.935688925
1700,252853.904809648
1701,276682.969719034
1702,239723.568716843
1703,240179.821517168
1704,273540.621018574
1705,242071.990506885
1706,416186.807640214
1707,205369.982670901
1708,194438.920741845
1709,253929.199891049
1710,217073.301491729
1711,266021.888957436
1712,246275.148653495
1713,263234.343542617
1714,215366.37307617
1715,203349.174126432
1716,175812.704864642
1717,174015.068591306
1718,133679.716176269
1719,205032.305988739
1720,229244.316857614
1721,165140.481705985
1722,128972.986501707
1723,155612.70386444
1724,190611.105795932
1725,226253.029352887
1726,177116.591680196
1727,149170.276002615
1728,177118.268626488
1729,159759.224037922
1730,153353.500592232
1731,117077.046492739
1732,122514.282878031
1733,111101.763360513
1734,118419.42418246
1735,127047.884242548
1736,106294.193312643
1737,294937.298079412
1738,253306.843368975
1739,235232.680726842
1740,209619.335723431
1741,181885.079877217
1742,167299.197388697
1743,176354.968868608
1744,317299.477099114
1745,209788.051429209
1746,181610.059039938
1747,213177.501135132
1748,210006.012404075
1749,144874.0334824
1750,124878.762371223
1751,242016.389308418
1752,114737.398550399
1753,148348.745483274
1754,191466.687387461
1755,164741.149453195
1756,122019.735780761
1757,118694.7353358
1758,140863.12254331
1759,159037.168953003
1760,160887.340465685
1761,143976.212125739
1762,169123.170707608
1763,186741.509848104
1764,113550.037706056
1765,167762.742516851
1766,179520.357805344
1767,214065.89307895
1768,139922.628056033
1769,169758.419322218
1770,151976.809945121
1771,117062.194246873
1772,136204.526239706
1773,124048.348579046
1774,145383.443890093
1775,138887.519280873
1776,122991.722836373
1777,105895.035685583
1778,139243.061737904
1779,116660.198500333
1780,183546.887509887
1781,128376.15681153
1782,84880.6111738651
1783,135542.445286421
1784,105206.21424146
1785,122758.420243758
1786,128913.128112239
1787,163637.258354067
1788,57894.6305440628
1789,96659.165631449
1790,81406.5737367775
1791,180178.302508881
1792,156277.647297678
1793,123401.63956493
1794,152435.417396188
1795,134089.962318344
1796,125057.895924038
1797,109160.566480649
1798,115585.661538423
1799,107573.434848261
1800,124786.995553444
1801,127330.146342835
1802,130018.230988593
1803,144270.889349979
1804,134070.08245414
1805,133278.080786682
1806,123927.813685036
1807,131479.497768632
1808,125558.898906836
1809,119423.791715911
1810,133146.638182504
1811,90923.3529489322
1812,96347.456844852
1813,120421.749951997
1814,90131.6660519433
1815,53247.5741105266
1816,99498.9855303628
1817,107116.895553603
1818,148336.986769909
1819,127424.864833611
1820,68621.4369659309
1821,108691.6373125
1822,146602.008470822
1823,53605.1512772977
1824,121759.093941598
1825,127659.850650669
1826,101625.900195258
1827,97313.2894144372
1828,128145.284591021
1829,113357.124408621
1830,139117.673229718
1831,145426.612821323
1832,78547.2885170796
1833,136361.717373896
1834,118437.90008702
1835,117441.639406232
1836,125468.494591364
1837,86331.4075482906
1838,128104.821414085
1839,94315.2655930872
1840,136772.10429105
1841,136459.868139293
1842,83991.580892244
1843,123115.240596204
1844,136912.74120112
1845,137263.695641225
1846,149899.404439925
1847,166760.602170749
1848,52272.6768263031
1849,112038.275401856
1850,116252.96009025
1851,155022.757999466
1852,122384.436482863
1853,122681.542403847
1854,164307.790939928
1855,147964.717983429
1856,216754.400510434
1857,149418.09524291
1858,134388.603912321
1859,120625.671964549
1860,147458.398169138
1861,120259.067989663
1862,295769.807910503
1863,278518.702430062
1864,278574.44436192
1865,334768.864089665
1866,318912.974034436
1867,215979.175370798
1868,276662.669037577
1869,197189.410081265
1870,209937.061822299
1871,251542.91467578
1872,171098.452464374
1873,237336.11361569
1874,147141.623808088
1875,195624.302294593
1876,189223.706235466
1877,203896.781247733
1878,205432.39827378
1879,130684.880560604
1880,127626.137340604
1881,232629.657134004
1882,241731.313826166
1883,182592.125715497
1884,201140.469105885
1885,239200.473064012
1886,283960.955211013
1887,205172.308939182
1888,251609.781676732
1889,168594.293263889
1890,115553.6158684
1891,129725.507383915
1892,97406.6677982068
1893,126592.881155596
1894,127683.909237615
1895,134816.39523284
1896,124784.039051169
1897,109755.52210285
1898,114942.620660642
1899,160690.380456169
1900,154660.100318
1901,162088.302314431
1902,153157.06352227
1903,209692.482555399
1904,136536.308371234
1905,196820.583228625
1906,158750.306395142
1907,204763.461598891
1908,106077.706153097
1909,128088.413504284
1910,116757.416555995
1911,209543.146203989
1912,314161.167091539
1913,140250.031337152
1914,71170.4303118938
1915,301666.163431623
1916,65628.314751141
1917,246872.529096538
1918,138840.17736175
1919,174859.225283573
1920,157998.419837445
1921,377112.492865436
1922,310301.648412788
1923,233250.93202387
1924,225505.675569519
1925,192932.742910759
1926,371147.540821525
1927,135155.178723001
1928,154843.482176387
1929,126718.792032253
1930,127255.19193248
1931,138223.171195864
1932,140222.375242029
1933,181267.931222355
1934,172105.56847719
1935,163276.554976707
1936,188179.960404959
1937,179135.932572457
1938,167457.679265785
1939,248314.488268891
1940,188036.285314372
1941,166147.695076549
1942,178144.282069379
1943,213416.189626215
1944,368267.497437059
1945,383084.242124515
1946,132904.20951811
1947,314903.762719375
1948,171458.766438503
1949,246579.466474473
1950,189176.284466615
1951,245721.490893979
1952,210633.819652981
1953,163630.461783126
1954,179484.195549034
1955,137717.708651129
1956,281593.848871791
1957,152090.787154589
1958,279825.180601795
1959,145940.099016914
1960,114742.991207528
1961,117634.685924163
1962,96303.3690571349
1963,103280.951086887
1964,104446.434270654
1965,141953.727698644
1966,135725.466747742
1967,285493.442106265
1968,406894.849387989
1969,375827.84246592
1970,401015.268377101
1971,448418.857146195
1972,366316.322725284
1973,265916.034889285
1974,330300.596554893
1975,469755.900894472
1976,261891.763756389
1977,334716.47849087
1978,353616.166473699
1979,316281.728375062
1980,208508.664898726
1981,333433.467834448
1982,214136.684052289
1983,200976.15617805
1984,170296.223662061
1985,214987.441617471
1986,205265.088706949
1987,181065.028215275
1988,171338.437779567
1989,191030.227453153
1990,204539.428709464
1991,222193.850576335
1992,206025.61003793
1993,167583.18369663
1994,225951.758589196
1995,181351.966156357
1996,252041.545266824
1997,332189.11264387
1998,312764.334046831
1999,285587.69150674
2000,314974.114962374
2001,273832.817463666
2002,246290.47965336
2003,262813.316612177
2004,274807.931372065
2005,233406.312120529
2006,215359.119268835
2007,242812.720438456
2008,204993.896113394
2009,189764.854517699
2010,190377.608912588
2011,144682.506764314
2012,168274.740049125
2013,171527.820299909
2014,177049.291171238
2015,203692.502515325
2016,183373.848890967
2017,190859.001418229
2018,116834.526774887
2019,131498.135282031
2020,100884.994667127
2021,99506.2101056422
2022,179128.094641309
2023,138977.614682763
2024,264698.563512255
2025,366995.318334556
2026,174581.53616289
2027,156041.928543492
2028,148261.700666733
2029,160567.042515224
2030,258583.127104976
2031,226691.751645074
2032,247507.0469121
2033,248492.634576467
2034,169210.54452335
2035,215379.854552688
2036,198259.110669621
2037,201315.199933953
2038,295046.440996852
2039,217030.737001974
2040,277360.990587947
2041,304955.429492376
2042,200783.111264054
2043,173440.926543909
2044,174353.7863559
2045,213590.571888899
2046,150113.04057413
2047,142592.816427022
2048,138874.82714404
2049,148090.416454836
2050,176993.324682407
2051,103345.35034198
2052,119769.862588592
2053,147172.45492599
2054,85660.9660368432
2055,148393.829709228
2056,144709.825629435
2057,115032.900182482
2058,209808.583283722
2059,131174.425099143
2060,169687.69630927
2061,171541.105465339
2062,126119.049734721
2063,119625.081347437
2064,136060.964969864
2065,115886.269995937
2066,161410.793243598
2067,117817.612580467
2068,151321.377168291
2069,82522.3285582391
2070,111684.60713143
2071,91184.4994863158
2072,134415.342468643
2073,131409.183644959
2074,181769.13534879
2075,149311.360533818
2076,113206.462113216
2077,147568.247003547
2078,117223.42888962
2079,134710.748254143
2080,118879.490082696
2081,123278.379607163
2082,115726.188409974
2083,142599.026797585
2084,107853.701724356
2085,115937.016437396
2086,107642.122349937
2087,125374.614278228
2088,97189.9140256129
2089,76614.4049520274
2090,123424.62427204
2091,109130.030259689
2092,119829.059281796
2093,114566.408312738
2094,111734.420061924
2095,144315.40273823
2096,81269.5000042782
2097,99019.446229786
2098,137340.426355394
2099,50123.2863260298
2100,78902.637487148
2101,107711.424528173
2102,129134.7829027
2103,104535.56168679
2104,140364.578230547
2105,127366.165460259
2106,61794.8421272469
2107,182256.430656631
2108,112900.709853327
2109,108890.000887536
2110,124022.734191719
2111,132398.801604678
2112,129498.386542087
2113,116671.136334513
2114,121305.960012814
2115,155154.429840876
2116,110339.199249482
2117,140893.422829478
2118,121878.668271834
2119,110525.544874087
2120,113264.559384995
2121,83987.6157151814
2122,108077.088245258
2123,79017.4690796377
2124,147936.186757672
2125,126830.046522523
2126,138731.093457048
2127,162746.750054309
2128,122404.528995567
2129,93237.8201544805
2130,130466.573985857
2131,133822.43793637
2132,113893.365107355
2133,122102.553741987
2134,124146.457860257
2135,95725.8293546851
2136,77222.9618204137
2137,101781.968720378
2138,131669.812589435
2139,143203.726865076
2140,135727.392145624
2141,154420.03371899
2142,122166.107448637
2143,137047.663401545
2144,113026.959953645
2145,136376.041211402
2146,163420.655822122
2147,139691.882460814
2148,128323.186977713
2149,143335.800632178
2150,232582.700199594
2151,109956.726875122
2152,172890.435082549
2153,157823.56766434
2154,99496.4187812141
2155,138952.352122482
2156,240275.603676911
2157,221972.008958287
2158,230838.893914948
2159,205947.764285736
2160,185249.618403657
2161,229188.978636623
2162,356203.045473857
2163,327840.385881223
2164,244474.334917933
2165,198903.368740679
2166,152253.267580495
2167,212416.685722684
2168,188710.733320123
2169,192854.14618566
2170,214833.837755634
2171,152566.892310092
2172,128750.53040349
2173,162497.638505453
2174,222687.320654172
2175,283339.410927534
2176,300430.723717063
2177,234844.776501708
2178,209869.207616806
2179,134949.999608071
2180,207238.696830381
2181,193974.613805785
2182,219132.446469979
2183,187126.742442424
2184,115054.927224642
2185,127331.891994333
2186,138126.822690065
2187,145843.03516327
2188,146313.482311313
2189,249774.497763692
2190,78364.8322294362
2191,81566.7184228306
2192,85338.9557507358
2193,110942.726324339
2194,101863.377177217
2195,107820.998615366
2196,101162.396358861
2197,117778.643877716
2198,160011.309978335
2199,177088.374630638
2200,148904.032961561
2201,147095.754031404
2202,216733.860492043
2203,134197.773384534
2204,178119.625678352
2205,120666.274600527
2206,133230.511748841
2207,199415.560559853
2208,254024.452777278
2209,221445.291851878
2210,115610.427495595
2211,116202.284419299
2212,120315.612994671
2213,106581.84855682
2214,130008.357798693
2215,101894.854578924
2216,146281.661465941
2217,61939.8751740581
2218,90470.2320394953
2219,82885.9884916355
2220,79673.6525412347
2221,296138.284569935
2222,275164.63990167
2223,273344.249529094
2224,202396.60190548
2225,122722.356304263
2226,181559.435645367
2227,197428.274026602
2228,262727.437086984
2229,252884.212554486
2230,146598.417686694
2231,206512.300871281
2232,178338.577473908
2233,179014.494447772
2234,242052.036266768
2235,214846.743471017
2236,255649.925023049
2237,304804.814318323
2238,192701.121233408
2239,108240.015291397
2240,154963.33792204
2241,148966.987230811
2242,120735.521950076
2243,130244.64592242
2244,101852.881601472
2245,100278.022756453
2246,147852.183841069
2247,110894.89986259
2248,120392.377907119
2249,119494.734936164
2250,127720.18035364
2251,106704.847383718
2252,177274.79373109
2253,147475.519044019
2254,170156.523381593
2255,173119.68154726
2256,172312.878484274
2257,192451.932419064
2258,155476.727173306
2259,167529.397717219
2260,148674.760110461
2261,195824.153186196
2262,212118.251039106
2263,370995.920748591
2264,463947.581618252
2265,162196.238925488
2266,302329.811362943
2267,355514.233219525
2268,412367.846440089
2269,147552.720775121
2270,197921.272258548
2271,214432.356067014
2272,198033.997339251
2273,159673.402805717
2274,172862.753329869
2275,155069.345835532
2276,190484.08571877
2277,179019.43833793
2278,144109.129273428
2279,123750.756346525
2280,122134.913908242
2281,158336.432843799
2282,175647.508549988
2283,106781.382248729
2284,114041.011652954
2285,138921.268996763
2286,121933.604420499
2287,365247.772372036
2288,273303.401891224
2289,354313.991357671
2290,447473.963444506
2291,324465.009422615
2292,421280.080772778
2293,459385.352720324
2294,399265.307911428
2295,459521.29061648
2296,286275.575466562
2297,339781.994438734
2298,338546.513120742
2299,345044.248409759
2300,319381.2489535
2301,304252.244748014
2302,241350.17183517
2303,244258.129596379
2304,249751.017819073
2305,191756.184997842
2306,184875.648912671
2307,194803.058537688
2308,223004.77682563
2309,283659.988664848
2310,212298.271591431
2311,202550.863464165
2312,175329.954161954
2313,169058.929873601
2314,175338.165671993
2315,178377.573130535
2316,189650.109581271
2317,184592.760459405
2318,173262.64296642
2319,181927.393050919
2320,180387.393829795
2321,229822.34261127
2322,175901.018110522
2323,191144.300940251
2324,184272.646123957
2325,213677.798781806
2326,173679.213088735
2327,199628.397017359
2328,217948.009283986
2329,186290.666102716
2330,173849.488726294
2331,345002.788470067
2332,398749.225567724
2333,316200.430183805
2334,260891.239161562
2335,291650.098107263
2336,302652.23988149
2337,198245.660707216
2338,266528.556168866
2339,230466.328747623
2340,389778.570369503
2341,221027.480456761
2342,235812.770743684
2343,226474.354820066
2344,218173.350634243
2345,238621.204226482
2346,209677.565375797
2347,192732.54997912
2348,235341.107479561
2349,177146.462358365
2350,304323.634398541
2351,257317.427319141
2352,244888.078224851
2353,230330.878099686
2354,135019.812215775
2355,143990.805485816
2356,153896.329702716
2357,184981.931806204
2358,192653.705396453
2359,130631.143009653
2360,112039.648193122
2361,139826.864577214
2362,261110.322184712
2363,135750.240124858
2364,152386.174659372
2365,213787.254431474
2366,190499.034512023
2367,220571.543447969
2368,209079.913390872
2369,214641.854941101
2370,161687.39919164
2371,160448.160346079
2372,187392.235261741
2373,278134.705983169
2374,309535.333243694
2375,236498.042320574
2376,281255.963213856
2377,323180.135337152
2378,140886.419220201
2379,191159.451852056
2380,146314.476638011
2381,164900.00082245
2382,205408.293225287
2383,201511.568692331
2384,240814.042643236
2385,158798.497430644
2386,132302.889367102
2387,133373.241694605
2388,102590.763595264
2389,117470.357119898
2390,143605.985438378
2391,140089.745949302
2392,114438.436287198
2393,163261.069493739
2394,141271.81029207
2395,198060.027885179
2396,139889.260714071
2397,216376.302798756
2398,127747.921102996
2399,59513.8822437685
2400,58744.3424616282
2401,112545.661897487
2402,134960.373615156
2403,147047.248214358
2404,147689.06806942
2405,156214.876970227
2406,136740.286885973
2407,123837.066081261
2408,146905.447235493
2409,122000.966391454
2410,166161.90377621
2411,114364.688535865
2412,152006.528919946
2413,129350.495214829
2414,162702.422000815
2415,138242.728820545
2416,123996.11891393
2417,130225.73905071
2418,131883.579104709
2419,127414.375669787
2420,121071.224611945
2421,142002.146674785
2422,109139.587723091
2423,118332.62835699
2424,155949.675370448
2425,174931.907446463
2426,125668.019506177
2427,129130.248384188
2428,172972.745539939
2429,110995.621680138
2430,129310.978803852
2431,107481.581116968
2432,139925.466966663
2433,135575.477070894
2434,133299.035205498
2435,143329.230734357
2436,104094.921057953
2437,104832.757207687
2438,118718.175596333
2439,105419.346660038
2440,121925.074289184
2441,92481.5851464831
2442,99537.9790737238
2443,122595.417397631
2444,134616.904693298
2445,89420.6136041736
2446,135779.207752972
2447,179043.513542312
2448,126217.664597186
2449,111033.677985259
2450,148835.297405471
2451,123442.785612825
2452,185619.039573868
2453,94527.127965901
2454,121284.929284129
2455,112053.127995325
2456,127651.446587017
2457,125176.387995565
2458,121103.427429568
2459,106234.525658963
2460,131336.580712644
2461,122738.277357203
2462,130616.567553503
2463,120955.965808845
2464,166426.869509804
2465,129531.383904476
2466,110701.542195496
2467,126842.073291889
2468,83316.5547122077
2469,81350.9134829386
2470,182932.773854293
2471,211155.095378171
2472,160735.34619339
2473,112161.946573829
2474,78517.2443038129
2475,205731.049304345
2476,110959.652516958
2477,122459.198601057
2478,149815.701886902
2479,103964.323695767
2480,150000.028859952
2481,116141.028526704
2482,118899.080466818
2483,107879.940112383
2484,117699.385437306
2485,122033.125515567
2486,142400.263502889
2487,164458.037592881
2488,161349.923533855
2489,146737.77974993
2490,139125.55814772
2491,89334.2901968151
2492,189251.652940452
2493,152958.721881882
2494,146009.830951773
2495,90026.3058631359
2496,233438.829684127
2497,151755.377220197
2498,107837.167325114
2499,85869.6017944521
2500,119390.985248445
2501,137028.366276263
2502,141628.956689915
2503,91680.4327554453
2504,160043.067947025
2505,215313.329919637
2506,240100.475555904
2507,272316.617089369
2508,240445.275516967
2509,212949.227879341
2510,218524.687085881
2511,170426.842972908
2512,200642.722854789
2513,218410.577263914
2514,247633.325504055
2515,147132.104665633
2516,169951.807114466
2517,145101.283697512
2518,154800.542615706
2519,232534.996085858
2520,211578.79074651
2521,184051.023282758
2522,219284.596467572
2523,119967.815838578
2524,135844.197413077
2525,143016.363208518
2526,138096.764880267
2527,119940.496903074
2528,123371.539202431
2529,133179.544056496
2530,122406.307516557
2531,246802.931993536
2532,221423.754481346
2533,187908.407602273
2534,234197.015034984
2535,286819.073728119
2536,229612.649075141
2537,235471.286818483
2538,181759.145446848
2539,182603.135609307
2540,175528.985259805
2541,181681.219856178
2542,161457.61460269
2543,121168.002067696
2544,118160.671646512
2545,137398.13049747
2546,121757.726694883
2547,129718.685576471
2548,145544.76826126
2549,148213.68122547
2550,717511.964837121
2551,138312.847310723
2552,123653.275971267
2553,75197.1960388352
2554,92703.6367389033
2555,118773.867372518
2556,98526.973898889
2557,104999.270148376
2558,143922.589211866
2559,143707.641213122
2560,148783.346576761
2561,149572.791497651
2562,135406.341440329
2563,146488.716104961
2564,192191.703828845
2565,134435.90078358
2566,158871.682194452
2567,133801.739201863
2568,188027.214114307
2569,217562.650636751
2570,113227.107403941
2571,191165.186330319
2572,148821.711723588
2573,224376.016766242
2574,268914.342297064
2575,130917.083132451
2576,118842.197043258
2577,136211.813426605
2578,86563.9695598429
2579,65485.3393622498
2580,110908.960727143
2581,117311.268500117
2582,121552.277856897
2583,275077.582930311
2584,177524.429282425
2585,181924.600714182
2586,221577.793592305
2587,198761.387230932
2588,133971.822195024
2589,146178.45638613
2590,202545.136655392
2591,222051.605348633
2592,210313.747987801
2593,252554.124280403
2594,186583.741193413
2595,202400.625665996
2596,281203.65559118
2597,185383.915180494
2598,285113.575363554
2599,333277.80059584
2600,141443.230325577
2601,141275.754864997
2602,84684.6910383363
2603,93207.4535819576
2604,89950.1389213948
2605,81217.0167246917
2606,145095.585025613
2607,199636.523492295
2608,187844.017897206
2609,169613.082251426
2610,110493.817829811
2611,121759.29031832
2612,159660.769732837
2613,130129.773069931
2614,122411.021391733
2615,152255.608987354
2616,140235.081375554
2617,179081.161385492
2618,198264.649706695
2619,194398.33939749
2620,177047.023838462
2621,168001.675556737
2622,173006.272257067
2623,235370.613552053
2624,296200.501390374
2625,299530.010366833
2626,163952.593270508
2627,163910.398069631
2628,467385.095784674
2629,483399.341274496
2630,372701.654629559
2631,476757.982781081
2632,398042.153054931
2633,305506.427035844
2634,418014.883983609
2635,154597.376371205
2636,174393.449203677
2637,183409.589378536
2638,253511.108437765
2639,182294.156995958
2640,147071.212513436
2641,101889.571859609
2642,178852.515563868
2643,102376.929571837
2644,117857.893752358
2645,108560.85706216
2646,96243.8715896358
2647,102858.876834346
2648,138047.679171311
2649,147736.915315276
2650,134151.066328803
2651,139207.585323238
2652,400527.571198598
2653,250328.091325539
2654,250796.060278684
2655,388673.993745468
2656,313328.13988582
2657,351520.610807702
2658,307614.665992668
2659,302870.09977822
2660,360474.328823896
2661,342595.598910619
2662,355735.510883701
2663,288047.129520221
2664,273688.591989212
2665,314343.131628474
2666,280685.625996223
2667,168112.283536953
2668,178442.292189922
2669,177712.167802509
2670,267568.066309934
2671,183882.553085646
2672,190534.221191727
2673,196098.080436985
2674,194502.602035247
2675,173848.687417773
2676,190345.554322169
2677,189073.837890551
2678,232124.170227782
2679,277459.599183128
2680,295396.206743435
2681,392999.287943024
2682,315595.479492988
2683,482955.038430856
2684,322230.693674454
2685,321426.705866148
2686,256957.463967555
2687,303648.207135821
2688,223923.213694061
2689,205177.55743441
2690,410877.772250913
2691,182240.854861373
2692,139013.438631046
2693,192610.699028394
2694,140669.999857511
2695,186430.592241394
2696,179607.205786315
2697,174965.20314368
2698,186955.518206742
2699,169114.219908172
2700,154923.989037759
2701,152616.160541713
2702,113172.773605207
2703,131486.046466756
2704,132637.379278824
2705,113869.504740257
2706,110396.329363118
2707,122051.096471938
2708,128869.274932244
2709,99690.6467296121
2710,121976.263765103
2711,262322.611967681
2712,369212.558491709
2713,169774.736541487
2714,147764.287469317
2715,167171.993142789
2716,145711.887252112
2717,193612.435977544
2718,215392.143165467
2719,150599.773058697
2720,169906.808977902
2721,130536.291569669
2722,158480.016083506
2723,135827.690880516
2724,127021.288299017
2725,126672.685355162
2726,146364.91602065
2727,159501.09354858
2728,176969.928782757
2729,145812.407348865
2730,147805.127241437
2731,129019.035099894
2732,127868.083384414
2733,155409.323562051
2734,144780.667417115
2735,134991.09396293
2736,137400.441444505
2737,118297.609431416
2738,140266.392837982
2739,154305.27080764
2740,130938.212340898
2741,138534.42733864
2742,151706.841515732
2743,151615.245919079
2744,155483.221409475
2745,139152.812725967
2746,135909.322562385
2747,146558.012893443
2748,124066.643220034
2749,127138.653607731
2750,133049.072318067
2751,133296.806186927
2752,178300.073049888
2753,141559.523659667
2754,193804.368521293
2755,132708.013285319
2756,92478.5878570872
