"Id","SalePrice"
1461,120294.399226206
1462,160428.863117022
1463,182864.520159932
1464,197443.310091521
1465,192511.77354731
1466,167358.231671652
1467,175225.157573527
1468,164260.169185379
1469,188309.311320968
1470,121061.917341038
1471,184485.511680928
1472,96771.0495613458
1473,95104.7486574869
1474,147487.229899394
1475,112219.589212249
1476,365554.819686351
1477,244828.288836271
1478,290415.62087647
1479,284857.512375681
1480,501644.688593455
1481,331738.021997469
1482,210879.167510183
1483,175597.752281255
1484,158955.690020858
1485,187358.410772552
1486,194459.737322375
1487,343881.119860987
1488,235164.147072843
1489,190273.582620075
1490,238191.534404564
1491,187946.641789295
1492,88917.6160420301
1493,179441.436169051
1494,293870.236189488
1495,296772.995661305
1496,233651.241498294
1497,175858.159404723
1498,162063.032833949
1499,157065.015430624
1500,157881.664924315
1501,178694.728187825
1502,145955.151436259
1503,279905.85452285
1504,238145.258883843
1505,225456.632855674
1506,194466.861990489
1507,243242.512722712
1508,197360.564147605
1509,164326.152720969
1510,141680.657877893
1511,148393.777897002
1512,172036.094515396
1513,142538.123195862
1514,148812.607978688
1515,187700.19076312
1516,153574.953602347
1517,173854.945615981
1518,133160.267878176
1519,207616.706467559
1520,131104.564784967
1521,131918.456752464
1522,175818.925433426
1523,114044.217663423
1524,126478.310838297
1525,119986.973010918
1526,107035.726193746
1527,104000.696660031
1528,144240.725827657
1529,144649.821969999
1530,178848.184018301
1531,103939.706527173
1532,98606.4804436703
1533,147309.723770058
1534,124303.024861177
1535,151024.445711169
1536,109531.36661497
1537,58931.8115693271
1538,151470.969171245
1539,194067.175450563
1540,90180.1086402043
1541,140018.581545461
1542,133074.049771758
1543,191672.149435187
1544,79924.7054201415
1545,105156.972170623
1546,128305.24714445
1547,125140.641768453
1548,129343.203220691
1549,113475.888594935
1550,128191.611801415
1551,110745.721901333
1552,130129.516833419
1553,149661.692291862
1554,118305.399351443
1555,165098.452637222
1556,88542.0242224073
1557,97772.6334900509
1558,99302.3968141259
1559,78138.7838107868
1560,133707.951978772
1561,125914.708109956
1562,129502.474999962
1563,118664.578054294
1564,153668.365982059
1565,142365.788972422
1566,238134.416334525
1567,73561.213455961
1568,236519.961946976
1569,131894.41902718
1570,139264.104379452
1571,124278.66267466
1572,144035.70109981
1573,230464.218626142
1574,115989.893787168
1575,221283.217892338
1576,238664.849705103
1577,178327.150243037
1578,145120.478735536
1579,147306.760748498
1580,192606.327211828
1581,159129.953664351
1582,125365.714644171
1583,294562.246246265
1584,217556.463117429
1585,137242.804683573
1586,63670.1295883747
1587,100321.387352567
1588,156322.902678925
1589,94082.3589911056
1590,133990.489735095
1591,96919.2586288586
1592,119064.591396502
1593,124420.547182497
1594,125565.546132134
1595,109289.739418402
1596,232110.295487592
1597,193755.483099614
1598,219464.230025327
1599,161919.651861242
1600,153397.304891941
1601,65806.5863735438
1602,116220.092299982
1603,86850.6182436868
1604,271438.01685777
1605,238004.259426819
1606,172460.227155724
1607,176097.582098264
1608,217459.865918998
